CustomerID,Attrition_Flag,Customer_Age,Age Category,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Number of Products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Credit Limit Category,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Utilization ratio category
789820308,Existing Customer,50,>45,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925,<5000,2065,860,0.692,3913,47,1.474,0.706,Fair
819688458,Attrited Customer,44,35-45,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545,<5000,0,1545,0.749,2646,39,0.444,0,Exceptional
710785383,Attrited Customer,49,>45,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212,<5000,0,2212,0.942,2394,55,0.897,0,Exceptional
712837233,Existing Customer,46,>45,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001,10000-15000,1482,11519,0.552,3671,55,0.528,0.114,Exceptional
713597658,Attrited Customer,36,35-45,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784,<5000,2378,406,0.525,2021,57,0.676,0.854,Poor
713953383,Attrited Customer,50,>45,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317,<5000,0,2317,0.734,2214,41,0.519,0,Exceptional
716891583,Existing Customer,41,35-45,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867,<5000,970,897,0.828,4537,60,1,0.52,Good
716510658,Attrited Customer,50,>45,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595,<5000,2353,242,0.924,2526,41,0.577,0.907,Poor
708125733,Existing Customer,46,>45,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,<5000,0,1438.3,0.906,4311,77,0.833,0,Exceptional
716484333,Existing Customer,46,>45,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696,<5000,1177,519,0.686,4410,84,0.826,0.694,Fair
708519108,Attrited Customer,46,>45,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694,<5000,1576,1118,0.494,2041,57,0.9,0.585,Good
719740008,Attrited Customer,51,>45,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,<5000,940,1851,0.813,2584,49,0.441,0.337,Very Good
717087858,Existing Customer,51,>45,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146,<5000,967,1179,0.569,4253,74,0.721,0.451,Good
711605208,Attrited Customer,61,>45,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,<5000,0,1438.3,0.7,1958,47,0.424,0,Exceptional
714882258,Existing Customer,38,35-45,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,<5000,730,708.3,0.921,4583,67,0.914,0.508,Good
792300858,Existing Customer,44,35-45,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269,<5000,1852,2417,0.682,4178,75,0.63,0.434,Good
766550808,Existing Customer,45,35-45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195,<5000,2440,1755,0.889,4430,72,0.714,0.582,Good
718941183,Existing Customer,48,>45,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832,<5000,748,1084,0.879,4376,87,0.812,0.408,Good
708516558,Existing Customer,37,35-45,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588,<5000,1782,806,0.546,4159,83,0.766,0.689,Fair
709350783,Existing Customer,63,>45,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847,<5000,1856,2991,0.61,4712,76,0.81,0.383,Very Good
771230508,Existing Customer,46,>45,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423,<5000,429,1994,0.625,4717,80,0.739,0.177,Exceptional
710978058,Existing Customer,50,>45,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507,5000-10000,1697,5810,1.098,4651,71,1.029,0.226,Very Good
713405133,Existing Customer,51,>45,M,2,College,Married,$120K +,Blue,43,5,2,3,5232,5000-10000,1923,3309,0.629,4976,93,0.661,0.368,Very Good
710723958,Existing Customer,43,35-45,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,<5000,491,947.3,0.494,5016,86,0.593,0.341,Very Good
823840458,Existing Customer,47,>45,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828,<5000,1517,311,0.661,4542,82,0.577,0.83,Poor
791754258,Existing Customer,49,>45,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557,<5000,2351,206,0.807,4342,73,1.147,0.919,Poor
789472833,Existing Customer,42,35-45,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283,<5000,1690,593,0.874,4377,64,0.488,0.74,Fair
711099408,Existing Customer,35,35-45,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684,<5000,1658,1026,0.669,4657,76,1,0.618,Fair
745853283,Existing Customer,38,35-45,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234,5000-10000,0,7234,0.899,5198,75,1.083,0,Exceptional
717790233,Existing Customer,37,35-45,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,<5000,743,695.3,0.561,4730,80,0.778,0.517,Good
818791833,Existing Customer,42,35-45,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730,<5000,1303,1427,1.308,4750,76,0.9,0.477,Good
714981483,Existing Customer,50,>45,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808,<5000,1720,1088,0.836,5137,81,0.723,0.613,Fair
719373558,Existing Customer,42,35-45,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275,5000-10000,0,6275,0.79,4308,75,0.786,0,Exceptional
823609383,Existing Customer,43,35-45,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,<5000,0,1438.3,0.68,4528,83,1.128,0,Exceptional
714408933,Attrited Customer,44,35-45,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834,10000-15000,0,10834,0.522,2249,51,0.594,0,Exceptional
713661933,Existing Customer,44,35-45,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522,<5000,0,1522,0.783,4835,70,0.489,0,Exceptional
716218908,Existing Customer,48,>45,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845,<5000,919,1926,0.652,2635,43,1.263,0.323,Very Good
818710233,Existing Customer,41,35-45,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329,<5000,1271,1058,0.729,4382,70,0.667,0.546,Good
719463708,Existing Customer,47,>45,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099,<5000,1164,935,0.717,4471,80,0.667,0.555,Good
817958733,Existing Customer,42,35-45,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099,5000-10000,958,4141,0.607,4025,73,0.521,0.188,Exceptional
708397008,Existing Customer,54,>45,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805,<5000,821,2984,0.807,4326,67,0.811,0.216,Very Good
720547533,Existing Customer,47,>45,F,2,High School,Married,Unknown,Blue,32,3,2,1,11438,10000-15000,0,11438,0.815,4346,90,0.915,0,Exceptional
708780783,Existing Customer,43,35-45,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434,<5000,1169,1265,0.689,4739,76,0.81,0.48,Good
758178558,Existing Customer,44,35-45,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703,<5000,1555,3148,0.932,4127,89,0.648,0.331,Very Good
716237508,Existing Customer,44,35-45,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254,5000-10000,2507,2747,0.751,4501,64,0.641,0.477,Good
714735033,Existing Customer,45,35-45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,<5000,491,947.3,0.708,4376,84,0.787,0.341,Very Good
709726158,Existing Customer,40,35-45,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206,<5000,1110,1096,0.746,5196,92,0.614,0.503,Good
770909433,Existing Customer,50,>45,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600,<5000,1904,1696,0.72,4946,75,0.531,0.529,Good
822121608,Existing Customer,46,>45,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116,5000-10000,693,6423,0.759,4759,81,0.841,0.097,Exceptional
717278808,Existing Customer,37,35-45,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788,<5000,0,1788,1.001,3511,56,0.931,0,Exceptional
712640583,Existing Customer,60,>45,F,0,Doctorate,Married,Unknown,Blue,51,4,1,3,7508,5000-10000,2148,5360,0.89,4950,70,0.707,0.286,Very Good
716099958,Attrited Customer,39,35-45,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333,<5000,1867,1466,0.947,3348,50,0.282,0.56,Good
788772708,Existing Customer,50,>45,F,2,Graduate,Married,Unknown,Blue,31,5,1,3,13745,10000-15000,0,13745,0.53,4432,61,0.605,0,Exceptional
712795833,Attrited Customer,34,25-34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021,5000-10000,2517,2504,0.587,2270,40,0.481,0.501,Good
718892283,Existing Customer,43,35-45,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396,<5000,0,4396,0.592,4771,78,1.053,0,Exceptional
720294258,Existing Customer,40,35-45,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558,<5000,0,2558,0.728,4635,82,0.64,0,Exceptional
721181883,Existing Customer,30,25-34,F,0,College,Single,Unknown,Blue,18,4,2,3,9641,5000-10000,0,9641,0.907,4710,75,0.667,0,Exceptional
712098033,Existing Customer,38,35-45,F,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621,10000-15000,912,11709,0.64,4945,78,0.56,0.072,Exceptional
712593933,Attrited Customer,40,35-45,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313,<5000,0,2313,0.673,2249,42,0.312,0,Exceptional
711343233,Existing Customer,53,>45,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3,<5000,1183,255.3,0.841,4551,65,0.667,0.822,Poor
712394283,Existing Customer,44,35-45,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791,<5000,1314,477,0.725,5109,79,0.756,0.734,Fair
790021233,Existing Customer,52,>45,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300,<5000,1598,702,0.813,4287,84,0.714,0.695,Fair
711890808,Existing Customer,42,35-45,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526,<5000,2048,478,0.716,4267,72,0.8,0.811,Poor
714164808,Attrited Customer,42,35-45,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918,<5000,0,2918,0.559,2056,54,0.459,0,Exceptional
825850383,Existing Customer,53,>45,F,2,Graduate,Single,Unknown,Blue,49,4,2,3,6074,5000-10000,0,6074,0.697,4303,77,0.674,0,Exceptional
789533133,Existing Customer,45,35-45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995,<5000,1766,3229,0.76,4389,82,0.864,0.354,Very Good
779523258,Existing Customer,34,25-34,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323,<5000,1062,2261,0.729,4610,78,0.773,0.32,Very Good
719617758,Existing Customer,56,>45,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464,<5000,1794,670,0.682,4610,76,0.9,0.728,Fair
779858058,Existing Customer,34,25-34,F,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730,<5000,0,2730,0.648,4530,72,0.714,0,Exceptional
710423358,Existing Customer,35,35-45,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,<5000,966,472.3,0.871,5249,81,0.761,0.672,Fair
710500983,Attrited Customer,43,35-45,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617,<5000,1035,3582,0.36,1779,35,0.591,0.224,Very Good
711851583,Existing Customer,50,>45,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220,5000-10000,1015,7205,1.063,4794,77,0.878,0.123,Exceptional
779405133,Existing Customer,40,35-45,F,3,College,Single,Less than $40K,Blue,29,4,3,1,5716,5000-10000,623,5093,0.673,4387,79,0.881,0.109,Exceptional
719410083,Existing Customer,49,>45,F,2,Unknown,Single,Less than $40K,Blue,36,4,3,0,1635,<5000,1220,415,0.565,4807,56,0.931,0.746,Fair
796196733,Existing Customer,52,>45,F,2,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259,<5000,0,4259,0.59,4389,80,0.702,0,Exceptional
711904008,Attrited Customer,40,35-45,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869,5000-10000,0,5869,0.642,2203,41,0.519,0,Exceptional
717666783,Attrited Customer,56,>45,F,3,College,Single,Less than $40K,Blue,46,1,3,3,2272,<5000,1350,922,0.762,2354,49,0.96,0.594,Good
719911458,Existing Customer,49,>45,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598,<5000,1848,750,0.547,4396,78,0.814,0.711,Fair
787506558,Existing Customer,50,>45,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762,10000-15000,703,10059,0.548,4509,71,0.543,0.065,Exceptional
719046558,Existing Customer,39,35-45,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982,<5000,1751,231,0.843,4313,62,0.676,0.883,Poor
708291633,Existing Customer,33,25-34,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651,<5000,2499,2152,0.766,5097,79,0.795,0.537,Good
720731808,Attrited Customer,52,>45,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437,<5000,0,2437,0.912,3068,53,0.656,0,Exceptional
745124658,Existing Customer,42,35-45,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563,<5000,1579,984,0.924,4838,70,0.707,0.616,Fair
789907533,Attrited Customer,49,>45,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576,<5000,193,4383,0.85,3100,54,0.742,0.042,Exceptional
716466483,Existing Customer,44,35-45,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245,<5000,1342,903,0.687,4624,87,0.706,0.598,Good
715919283,Attrited Customer,39,35-45,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776,<5000,0,1776,0.518,2201,31,0.292,0,Exceptional
756736008,Existing Customer,45,35-45,F,2,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911,<5000,1471,1440,0.871,4450,62,0.771,0.505,Good
772857558,Existing Customer,47,>45,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257,<5000,896,1361,0.68,4618,94,0.516,0.397,Very Good
709246683,Existing Customer,62,>45,M,1,Unknown,Single,Unknown,Blue,36,5,1,1,18457,15000-20000,2248,16209,0.578,3603,69,0.643,0.122,Exceptional
714559458,Attrited Customer,46,>45,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681,<5000,0,1681,0.464,1953,48,0.5,0,Exceptional
778405458,Existing Customer,52,>45,F,2,High School,Single,Unknown,Blue,32,6,1,3,1461,<5000,0,1461,0.676,4633,80,0.778,0,Exceptional
772150983,Attrited Customer,48,>45,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363,<5000,978,1385,0.662,2635,40,0.538,0.414,Good
715128408,Existing Customer,49,>45,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,<5000,863,575.3,0.605,4482,67,0.914,0.6,Fair
717856983,Existing Customer,42,35-45,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840,<5000,1267,573,0.605,4515,76,0.49,0.689,Fair
778231983,Existing Customer,49,>45,F,4,Unknown,Single,$40K - $60K,Blue,39,6,2,3,7382,5000-10000,1326,6056,0.806,4792,65,0.667,0.18,Exceptional
823908858,Existing Customer,51,>45,M,4,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861,<5000,622,3239,0.794,4816,81,0.976,0.161,Exceptional
798011733,Existing Customer,53,>45,F,3,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562,<5000,751,811,0.925,4574,81,0.976,0.481,Good
717945108,Existing Customer,49,>45,F,3,Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3088,<5000,1477,1611,0.748,5095,77,0.833,0.478,Good
712560558,Existing Customer,55,>45,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,<5000,0,1438.3,0.612,4660,87,0.891,0,Exceptional
711391308,Existing Customer,46,>45,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168,<5000,1704,464,0.725,4584,92,0.769,0.786,Fair
717688233,Existing Customer,34,25-34,F,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432,<5000,851,1581,0.873,4760,69,0.917,0.35,Very Good
721093608,Existing Customer,44,35-45,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197,<5000,0,2197,0.921,4548,64,0.641,0,Exceptional
712669983,Existing Customer,39,35-45,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009,10000-15000,1604,8405,0.449,4347,75,0.786,0.16,Exceptional
790017858,Existing Customer,47,>45,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979,<5000,1319,2660,0.85,4598,67,0.634,0.331,Very Good
712012758,Existing Customer,49,>45,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189,<5000,1860,329,0.834,4195,81,0.653,0.85,Poor
720249183,Existing Customer,46,>45,F,2,Graduate,Single,Unknown,Blue,31,5,2,3,8243,5000-10000,927,7316,0.568,4503,90,0.765,0.112,Exceptional
821813058,Existing Customer,42,35-45,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946,10000-15000,1172,10774,0.614,4862,77,0.878,0.098,Exceptional
778152108,Existing Customer,31,25-34,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239,<5000,1256,983,0.605,4986,83,0.976,0.561,Good
720563958,Existing Customer,48,>45,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025,<5000,0,4025,0.887,4445,92,0.673,0,Exceptional
719633508,Existing Customer,52,>45,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663,<5000,0,1663,0.707,4875,86,0.654,0,Exceptional
716689383,Existing Customer,39,35-45,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649,<5000,929,2720,0.633,3964,77,0.75,0.255,Very Good
711420258,Existing Customer,43,35-45,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,<5000,0,1438.3,0.705,4432,71,0.651,0,Exceptional
713177808,Existing Customer,57,>45,F,3,College,Single,Less than $40K,Blue,51,5,1,0,2894,<5000,0,2894,0.886,5405,87,0.706,0,Exceptional
708897408,Existing Customer,46,>45,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621,<5000,787,834,0.551,4719,73,0.738,0.486,Good
710855508,Existing Customer,45,35-45,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740,<5000,1786,954,0.597,4327,70,1.333,0.652,Fair
710115108,Existing Customer,45,35-45,F,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562,5000-10000,1556,4006,0.751,4568,76,0.767,0.28,Very Good
713920158,Attrited Customer,41,35-45,F,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733,10000-15000,0,13733,0.325,1591,30,0.875,0,Exceptional
715303608,Existing Customer,46,>45,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374,<5000,1332,1042,0.686,4253,81,0.884,0.561,Good
710897133,Existing Customer,51,>45,F,3,Unknown,Unknown,Less than $40K,Blue,36,5,2,2,2267,<5000,1357,910,0.697,4464,85,0.735,0.599,Good
772813458,Existing Customer,48,>45,F,3,Graduate,Married,Unknown,Blue,39,3,1,2,6130,5000-10000,1741,4389,0.578,4264,63,0.658,0.284,Very Good
712998033,Attrited Customer,37,35-45,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361,5000-10000,0,7361,0.59,2109,44,0.571,0,Exceptional
712843983,Attrited Customer,41,35-45,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569,<5000,257,1312,0.408,2288,45,0.667,0.164,Exceptional
717947508,Existing Customer,47,>45,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626,<5000,1013,613,0.826,5262,83,0.729,0.623,Fair
719279208,Existing Customer,35,35-45,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158,<5000,1299,859,0.733,4946,73,0.973,0.602,Fair
711365133,Existing Customer,43,35-45,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283,<5000,1470,813,0.935,5100,76,0.689,0.644,Fair
720328008,Existing Customer,57,>45,F,1,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542,<5000,1884,658,0.715,4518,88,1.095,0.741,Fair
718183833,Existing Customer,30,25-34,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,<5000,0,1438.3,0.6,4322,68,0.619,0,Exceptional
717985158,Existing Customer,47,>45,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335,<5000,1373,962,0.876,4267,81,0.653,0.588,Good
771928608,Existing Customer,34,25-34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033,<5000,1832,201,0.938,4110,74,0.947,0.901,Poor
713355708,Existing Customer,41,35-45,F,3,High School,Married,Unknown,Blue,31,4,6,3,4739,<5000,1878,2861,0.719,5238,84,0.826,0.396,Very Good
816761433,Existing Customer,36,35-45,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821,5000-10000,764,5057,0.688,5291,96,0.684,0.131,Exceptional
714245358,Existing Customer,47,>45,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182,<5000,1566,616,0.574,3935,77,0.711,0.718,Fair
716313858,Existing Customer,53,>45,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319,<5000,913,2406,0.612,4560,84,1.049,0.275,Very Good
714868608,Existing Customer,52,>45,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021,<5000,1530,1491,0.731,4105,76,0.767,0.506,Good
717273333,Existing Customer,49,>45,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219,25000-30000,0,29219,0.77,4575,84,0.68,0,Exceptional
711631158,Existing Customer,52,>45,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,<5000,869,569.3,0.821,4664,77,0.878,0.604,Fair
714127383,Attrited Customer,48,>45,F,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431,<5000,2517,1914,0.499,2185,48,0.371,0.568,Good
790204983,Existing Customer,46,>45,F,2,Graduate,Married,Unknown,Blue,40,4,5,3,3131,<5000,0,3131,0.811,4507,93,0.632,0,Exceptional
822051858,Existing Customer,26,25-34,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486,<5000,0,1486,0.734,4535,82,0.907,0,Exceptional
715144383,Existing Customer,40,35-45,F,3,High School,Single,Unknown,Blue,36,3,3,2,6384,5000-10000,2034,4350,0.493,4413,83,0.886,0.319,Very Good
717971208,Existing Customer,39,35-45,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077,<5000,0,2077,0.59,3647,69,0.917,0,Exceptional
718829358,Existing Customer,40,35-45,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956,<5000,958,998,0.789,4977,76,0.854,0.49,Good
779380908,Attrited Customer,51,>45,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462,20000-25000,946,23516,0.475,1709,37,0.542,0.039,Exceptional
714144258,Existing Customer,43,35-45,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725,<5000,2517,208,0.482,4430,66,0.692,0.924,Poor
797666358,Existing Customer,46,>45,F,4,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474,<5000,843,631,0.751,4452,65,1.097,0.572,Good
709965858,Existing Customer,46,>45,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880,5000-10000,1792,8088,0.804,4609,80,0.951,0.181,Exceptional
779980758,Existing Customer,58,>45,M,2,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467,<5000,1176,1291,0.811,4744,73,0.921,0.477,Good
811775883,Existing Customer,46,>45,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397,5000-10000,2336,3061,0.67,4734,96,0.846,0.433,Good
799720158,Existing Customer,50,>45,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370,<5000,1133,2237,0.722,4726,86,0.686,0.336,Very Good
713011683,Attrited Customer,37,35-45,F,3,College,Married,Unknown,Blue,24,4,2,4,11239,10000-15000,0,11239,0.32,2055,43,0.162,0,Exceptional
713503983,Existing Customer,55,>45,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240,<5000,1231,1009,0.637,3623,71,0.69,0.55,Good
712137033,Existing Customer,52,>45,F,2,College,Married,Unknown,Blue,45,5,1,2,2737,<5000,1719,1018,0.657,4725,63,0.615,0.628,Fair
715910883,Existing Customer,48,>45,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170,<5000,1384,2786,0.77,4532,94,0.649,0.332,Very Good
718142958,Existing Customer,46,>45,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839,20000-25000,960,20879,0.566,5623,94,0.516,0.044,Exceptional
719359458,Existing Customer,49,>45,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991,<5000,0,1991,0.954,4527,66,0.61,0,Exceptional
